case,id,gender,deg,yrdeg,field,startyr,year,rank,admin,salary
8677,776,M,PhD,70,Arts,74,92,Full,0,5318
8678,776,M,PhD,70,Arts,74,93,Full,0,5318
8679,776,M,PhD,70,Arts,74,94,Full,0,5318
8680,776,M,PhD,70,Arts,74,95,Full,0,5318
8681,777,M,PhD,83,Other,88,88,Assist,0,5387
8682,777,M,PhD,83,Other,88,89,Assist,0,5387
8683,777,M,PhD,83,Other,88,90,Assoc,0,6033
8684,777,M,PhD,83,Other,88,91,Assoc,0,7078
8685,777,M,PhD,83,Other,88,92,Assoc,0,7712
8686,777,M,PhD,83,Other,88,93,Full,0,8402
8687,777,M,PhD,83,Other,88,94,Full,0,8402
8688,777,M,PhD,83,Other,88,95,Full,0,9135
8689,778,F,PhD,94,Arts,94,94,Assist,0,3939
8690,778,F,PhD,94,Arts,94,95,Assist,0,4053
8691,779,M,PhD,78,Prof,79,79,Assist,0,2079
8692,779,M,PhD,78,Prof,79,80,Assist,0,2247
8693,779,M,PhD,78,Prof,79,81,Assist,0,2667
8694,779,M,PhD,78,Prof,79,82,Assist,0,2879
8695,779,M,PhD,78,Prof,79,83,Assist,0,3658
8696,779,M,PhD,78,Prof,79,84,Assoc,0,3962
8697,779,M,PhD,78,Prof,79,85,Assoc,0,3962
8698,779,M,PhD,78,Prof,79,86,Assoc,0,4641
8699,779,M,PhD,78,Prof,79,87,Assoc,0,4874
8700,779,M,PhD,78,Prof,79,88,Assoc,0,5015
8701,779,M,PhD,78,Prof,79,89,Assoc,0,5522
8702,779,M,PhD,78,Prof,79,90,Full,0,6480
8703,779,M,PhD,78,Prof,79,91,Full,0,7602
8704,779,M,PhD,78,Prof,79,92,Full,0,7935
8705,779,M,PhD,78,Prof,79,93,Full,1,7494
8706,779,M,PhD,78,Prof,79,94,Full,1,7494
8707,779,M,PhD,78,Prof,79,95,Full,1,7823
8708,780,M,PhD,82,Other,92,92,Full,0,10867
8709,780,M,PhD,82,Other,92,93,Full,0,11343
8710,780,M,PhD,82,Other,92,94,Full,0,11343
8711,780,M,PhD,82,Other,92,95,Full,0,12000
8712,781,M,PhD,89,Arts,89,89,Assist,0,3348
8713,781,M,PhD,89,Arts,89,90,Assist,0,3406
8714,781,M,PhD,89,Arts,89,91,Assist,0,3564
8715,781,M,PhD,89,Arts,89,92,Assist,0,3883
8716,781,M,PhD,89,Arts,89,93,Assist,0,3996
8717,781,M,PhD,89,Arts,89,94,Assist,0,3996
8718,781,M,PhD,89,Arts,89,95,Assoc,0,4231
8719,782,M,PhD,74,Other,78,78,Assist,0,1778
8720,782,M,PhD,74,Other,78,79,Assist,0,1999
8721,782,M,PhD,74,Other,78,80,Assist,0,2179
8722,782,M,PhD,74,Other,78,81,Assist,0,2425
8723,782,M,PhD,74,Other,78,82,Assoc,0,2605
8724,782,M,PhD,74,Other,78,83,Assoc,0,2786
8725,782,M,PhD,74,Other,78,84,Assoc,0,3107
8726,782,M,PhD,74,Other,78,85,Assoc,0,3107
8727,782,M,PhD,74,Other,78,86,Assoc,0,3437
8728,782,M,PhD,74,Other,78,87,Full,0,3715
8729,782,M,PhD,74,Other,78,88,Full,0,4047
8730,782,M,PhD,74,Other,78,89,Full,0,4456
8731,782,M,PhD,74,Other,78,90,Full,0,4664
8732,782,M,PhD,74,Other,78,91,Full,0,5095
8733,782,M,PhD,74,Other,78,92,Full,0,5394
8734,782,M,PhD,74,Other,78,93,Full,0,5631
8735,782,M,PhD,74,Other,78,94,Full,0,5794
8736,782,M,PhD,74,Other,78,95,Full,0,6048
8737,783,M,PhD,80,Other,80,80,Assist,0,2214
8738,783,M,PhD,80,Other,80,81,Assist,0,2388
8739,783,M,PhD,80,Other,80,82,Assist,0,2388
8740,783,M,PhD,80,Other,80,83,Assist,0,2519
8741,783,M,PhD,80,Other,80,84,Assist,0,2690
8742,783,M,PhD,80,Other,80,85,Assist,0,2690
8743,783,M,PhD,80,Other,80,86,Assoc,0,2851
8744,783,M,PhD,80,Other,80,87,Assoc,0,2995
8745,783,M,PhD,80,Other,80,88,Assoc,0,3126
8746,783,M,PhD,80,Other,80,89,Assoc,0,3392
8747,783,M,PhD,80,Other,80,90,Assoc,0,3551
8748,783,M,PhD,80,Other,80,91,Assoc,0,3934
8749,783,M,PhD,80,Other,80,92,Full,0,4348
8750,783,M,PhD,80,Other,80,93,Full,0,4474
8751,783,M,PhD,80,Other,80,94,Full,0,4474
8752,783,M,PhD,80,Other,80,95,Full,0,6135
8753,784,F,PhD,83,Other,83,83,Assist,0,2555
8754,784,F,PhD,83,Other,83,84,Assist,0,2768
8755,784,F,PhD,83,Other,83,85,Assist,0,2768
8756,784,F,PhD,83,Other,83,86,Assist,0,3063
8757,784,F,PhD,83,Other,83,87,Assist,0,3217
8758,784,F,PhD,83,Other,83,88,Assoc,0,3606
8759,784,F,PhD,83,Other,83,89,Assoc,0,3970.149
8760,784,F,PhD,83,Other,83,90,Assoc,0,4215
8761,784,F,PhD,83,Other,83,91,Assoc,0,4348
8762,784,F,PhD,83,Other,83,92,Assoc,0,4538
8763,784,F,PhD,83,Other,83,93,Assoc,0,4670
8764,784,F,PhD,83,Other,83,94,Assoc,0,4670
8765,784,F,PhD,83,Other,83,95,Full,0,4945
8766,785,F,PhD,83,Prof,83,83,Assist,0,2787
8767,785,F,PhD,83,Prof,83,84,Assist,0,3020
8768,785,F,PhD,83,Prof,83,85,Assist,0,3020
8769,785,F,PhD,83,Prof,83,86,Assist,0,3487
8770,785,F,PhD,83,Prof,83,87,Assist,0,3662
8771,785,F,PhD,83,Prof,83,88,Assoc,0,3933
8772,785,F,PhD,83,Prof,83,89,Assoc,0,4393
8773,785,F,PhD,83,Prof,83,90,Assoc,0,4869
8774,785,F,PhD,83,Prof,83,91,Assoc,0,5242
8775,785,F,PhD,83,Prof,83,92,Assoc,0,5472
8776,785,F,PhD,83,Prof,83,93,Assoc,0,5631
8777,785,F,PhD,83,Prof,83,94,Assoc,0,5631
8778,785,F,PhD,83,Prof,83,95,Assoc,0,5878
8779,786,F,PhD,76,Other,95,95,Assist,0,4610
8780,787,M,PhD,82,Other,90,90,Assist,0,3306
8781,787,M,PhD,82,Other,90,91,Assist,0,3410
8782,787,M,PhD,82,Other,90,92,Assist,0,3559
8783,787,M,PhD,82,Other,90,93,Assist,0,3715
8784,787,M,PhD,82,Other,90,94,Assist,0,3715
8785,787,M,PhD,82,Other,90,95,Assoc,0,5022
8786,788,M,PhD,68,Prof,68,76,Assoc,0,1875
8787,788,M,PhD,68,Prof,68,77,Assoc,0,2086.567
8788,788,M,PhD,68,Prof,68,78,Assoc,0,2216
8789,788,M,PhD,68,Prof,68,79,Assoc,0,2454
8790,788,M,PhD,68,Prof,68,80,Assoc,0,2642
8791,788,M,PhD,68,Prof,68,81,Full,0,3005
8792,788,M,PhD,68,Prof,68,82,Full,0,3137
8793,788,M,PhD,68,Prof,68,83,Full,0,3310
8794,788,M,PhD,68,Prof,68,84,Full,0,3636
8795,788,M,PhD,68,Prof,68,85,Full,0,3636
8796,788,M,PhD,68,Prof,68,86,Full,0,3745
8797,788,M,PhD,68,Prof,68,87,Full,0,3933
8798,788,M,PhD,68,Prof,68,88,Full,0,3990
8799,788,M,PhD,68,Prof,68,89,Full,0,4718
8800,788,M,PhD,68,Prof,68,90,Full,0,4869
8801,788,M,PhD,68,Prof,68,91,Full,0,5095
8802,788,M,PhD,68,Prof,68,92,Full,0,5242
8803,788,M,PhD,68,Prof,68,93,Full,0,5394
8804,788,M,PhD,68,Prof,68,94,Full,0,5394
8805,788,M,PhD,68,Prof,68,95,Full,0,5394
8806,789,M,PhD,72,Other,72,76,Assist,0,1563
8807,789,M,PhD,72,Other,72,77,Assist,0,1791
8808,789,M,PhD,72,Other,72,78,Assoc,0,1980
8809,789,M,PhD,72,Other,72,79,Assoc,0,2243
8810,789,M,PhD,72,Other,72,80,Assoc,0,2507
8811,789,M,PhD,72,Other,72,81,Assoc,0,3005
8812,789,M,PhD,72,Other,72,82,Assoc,0,3137
8813,789,M,PhD,72,Other,72,83,Full,0,3406
8814,789,M,PhD,72,Other,72,84,Full,0,3688
8815,789,M,PhD,72,Other,72,85,Full,0,3688
8816,789,M,PhD,72,Other,72,86,Full,0,4199
8817,789,M,PhD,72,Other,72,87,Full,0,4410
8818,789,M,PhD,72,Other,72,88,Full,0,4538
8819,789,M,PhD,72,Other,72,89,Full,0,4925
8820,789,M,PhD,72,Other,72,90,Full,0,5229
8821,789,M,PhD,72,Other,72,91,Full,0,7494
8822,789,M,PhD,72,Other,72,92,Full,0,7494
8823,789,M,PhD,72,Other,72,93,Full,0,7602
8824,789,M,PhD,72,Other,72,94,Full,0,7602
8825,789,M,PhD,72,Other,72,95,Full,0,7935
8826,790,M,PhD,91,Prof,92,92,Assist,0,5551
8827,790,M,PhD,91,Prof,92,93,Assist,0,5556
8828,790,M,PhD,91,Prof,92,94,Assist,0,5556
8829,790,M,PhD,91,Prof,92,95,Assist,0,5794
8830,792,M,PhD,92,Prof,95,95,Assist,0,4048
8831,794,F,PhD,64,Other,64,76,Assoc,0,1839
8832,794,F,PhD,64,Other,64,77,Assoc,0,2097
8833,794,F,PhD,64,Other,64,78,Assoc,0,2216
8834,794,F,PhD,64,Other,64,79,Assoc,0,2454
8835,794,F,PhD,64,Other,64,80,Assoc,0,2597
8836,794,F,PhD,64,Other,64,81,Full,0,3005
8837,794,F,PhD,64,Other,64,82,Full,0,3005
8838,794,F,PhD,64,Other,64,83,Full,0,3216
8839,794,F,PhD,64,Other,64,84,Full,0,3386
8840,794,F,PhD,64,Other,64,85,Full,0,3386
8841,794,F,PhD,64,Other,64,86,Full,0,4199
8842,794,F,PhD,64,Other,64,87,Full,0,4410
8843,794,F,PhD,64,Other,64,88,Full,0,4603
8844,794,F,PhD,64,Other,64,89,Full,0,4996
8845,794,F,PhD,64,Other,64,90,Full,0,5305
8846,794,F,PhD,64,Other,64,91,Full,0,5551
8847,794,F,PhD,64,Other,64,92,Full,0,5712
8848,794,F,PhD,64,Other,64,93,Full,0,5962
8849,794,F,PhD,64,Other,64,94,Full,0,5962
8850,794,F,PhD,64,Other,64,95,Full,0,6313
8851,795,M,PhD,71,Arts,76,76,Assist,0,1502
8852,795,M,PhD,71,Arts,76,77,Assist,0,1680
8853,795,M,PhD,71,Arts,76,79,Assoc,0,2039
8854,795,M,PhD,71,Arts,76,80,Assoc,0,2162
8855,795,M,PhD,71,Arts,76,81,Assoc,0,2346.269
8856,795,M,PhD,71,Arts,76,82,Assoc,0,2357
8857,795,M,PhD,71,Arts,76,83,Assoc,0,2558
8858,795,M,PhD,71,Arts,76,84,Assoc,0,2732
8859,795,M,PhD,71,Arts,76,85,Assoc,0,2732
8860,795,M,PhD,71,Arts,76,86,Assoc,0,2814
8861,795,M,PhD,71,Arts,76,87,Assoc,0,2955
8862,795,M,PhD,71,Arts,76,88,Assoc,0,3266
8863,795,M,PhD,71,Arts,76,89,Assoc,0,3596
8864,795,M,PhD,71,Arts,76,90,Assoc,0,3711
8865,795,M,PhD,71,Arts,76,91,Assoc,0,3828
8866,795,M,PhD,71,Arts,76,92,Assoc,0,3996
8867,795,M,PhD,71,Arts,76,93,Assoc,0,3996
8868,795,M,PhD,71,Arts,76,94,Assoc,0,3996
8869,795,M,PhD,71,Arts,76,95,Assoc,0,4231
8870,796,M,PhD,85,Other,86,86,Assist,0,3022
8871,796,M,PhD,85,Other,86,87,Assist,0,3174
8872,796,M,PhD,85,Other,86,88,Assist,0,3266
8873,796,M,PhD,85,Other,86,89,Assist,0,3545
8874,796,M,PhD,85,Other,86,90,Assist,0,3711
8875,796,M,PhD,85,Other,86,91,Assist,0,3883
8876,796,M,PhD,85,Other,86,92,Assoc,0,4171
8877,796,M,PhD,85,Other,86,93,Assoc,0,4292
8878,796,M,PhD,85,Other,86,94,Assoc,0,4292
8879,796,M,PhD,85,Other,86,95,Assoc,0,4743
8880,797,F,PhD,82,Other,91,91,Assoc,0,5712
8881,797,F,PhD,82,Other,91,92,Assoc,0,5712
8882,797,F,PhD,82,Other,91,93,Assoc,0,5962
8883,797,F,PhD,82,Other,91,94,Assoc,0,5962
8884,797,F,PhD,82,Other,91,95,Assoc,0,6313
8885,798,F,PhD,75,Other,76,76,Assist,0,1430
8886,798,F,PhD,75,Other,76,77,Assist,0,1569
8887,798,F,PhD,75,Other,76,78,Assist,0,1664
8888,798,F,PhD,75,Other,76,79,Assist,0,1881
8889,798,F,PhD,75,Other,76,80,Assist,0,2004
8890,798,F,PhD,75,Other,76,82,Assist,0,2223
8891,798,F,PhD,75,Other,76,83,Assoc,0,2668
8892,798,F,PhD,75,Other,76,84,Assoc,1,3016
8893,798,F,PhD,75,Other,76,85,Assoc,0,3016
8894,798,F,PhD,75,Other,76,86,Assoc,1,4194
8895,798,F,PhD,75,Other,76,87,Assoc,0,4405
8896,798,F,PhD,75,Other,76,88,Assoc,0,4533
8897,798,F,PhD,75,Other,76,89,Assoc,0,4711.94
8898,798,F,PhD,75,Other,76,90,Assoc,0,4794
8899,798,F,PhD,75,Other,76,91,Assoc,0,4945
8900,798,F,PhD,75,Other,76,92,Assoc,0,5088
8901,798,F,PhD,75,Other,76,93,Assoc,0,5162
8902,798,F,PhD,75,Other,76,94,Assoc,0,5162
8903,798,F,PhD,75,Other,76,95,Assoc,0,5236
8904,799,M,PhD,71,Other,71,76,Assist,0,1908
8905,799,M,PhD,71,Other,71,77,Assist,0,2097
8906,799,M,PhD,71,Other,71,78,Assist,0,2216
8907,799,M,PhD,71,Other,71,79,Assist,0,2411
8908,799,M,PhD,71,Other,71,80,Assist,0,2642
8909,799,M,PhD,71,Other,71,81,Assist,0,2838
8910,799,M,PhD,71,Other,71,82,Assist,0,2962
8911,799,M,PhD,71,Other,71,83,Assist,0,3125
8912,799,M,PhD,71,Other,71,84,Assist,0,3337
8913,799,M,PhD,71,Other,71,85,Assist,0,3337
8914,799,M,PhD,71,Other,71,86,Assist,0,3437
8915,799,M,PhD,71,Other,71,87,Assist,0,3610
8916,799,M,PhD,71,Other,71,88,Assist,0,3822
8917,799,M,PhD,71,Other,71,89,Assist,0,4149
8918,799,M,PhD,71,Other,71,90,Assist,0,4405
8919,799,M,PhD,71,Other,71,91,Assist,0,4743
8920,799,M,PhD,71,Other,71,92,Assist,0,4881
8921,799,M,PhD,71,Other,71,93,Assist,0,5022
8922,799,M,PhD,71,Other,71,94,Assist,0,5022
8923,799,M,PhD,71,Other,71,95,Assist,0,5193
8924,800,M,PhD,70,Other,78,78,Assoc,0,1980
8925,800,M,PhD,70,Other,78,79,Assoc,0,2161
8926,800,M,PhD,70,Other,78,80,Assoc,0,2290
8927,800,M,PhD,70,Other,78,81,Assoc,0,2496
8928,800,M,PhD,70,Other,78,82,Assoc,0,2496
8929,800,M,PhD,70,Other,78,83,Assoc,0,2633
8930,800,M,PhD,70,Other,78,84,Assoc,0,2694
8931,800,M,PhD,70,Other,78,85,Assoc,0,2694
8932,800,M,PhD,70,Other,78,86,Assoc,0,2774
8933,800,M,PhD,70,Other,78,87,Assoc,0,2913
8934,800,M,PhD,70,Other,78,88,Assoc,0,3266
8935,800,M,PhD,70,Other,78,89,Assoc,0,3596
8936,800,M,PhD,70,Other,78,90,Assoc,0,3658
8937,800,M,PhD,70,Other,78,91,Assoc,0,3883
8938,800,M,PhD,70,Other,78,92,Assoc,0,4053
8939,800,M,PhD,70,Other,78,93,Assoc,0,4112
8940,800,M,PhD,70,Other,78,94,Assoc,0,4112
8941,800,M,PhD,70,Other,78,95,Assoc,0,4171
8942,801,M,PhD,89,Prof,91,91,Assist,0,5333
8943,801,M,PhD,89,Prof,91,92,Assist,0,5394
8944,801,M,PhD,89,Prof,91,93,Assist,0,5631
8945,801,M,PhD,89,Prof,91,94,Assist,0,5631
8946,801,M,PhD,89,Prof,91,95,Assist,0,5878
8947,802,F,PhD,93,Other,94,94,Assist,0,3991
8948,802,F,PhD,93,Other,94,95,Assist,0,4106
8949,803,M,PhD,90,Other,95,95,Assist,0,4225
8950,804,M,PhD,81,Other,81,81,Assist,0,2719
8951,804,M,PhD,81,Other,81,82,Assist,0,3275
8952,804,M,PhD,81,Other,81,83,Assist,0,3710
8953,804,M,PhD,81,Other,81,84,Assist,0,4077
8954,804,M,PhD,81,Other,81,85,Assist,0,4077
8955,804,M,PhD,81,Other,81,86,Assist,0,5129
8956,804,M,PhD,81,Other,81,87,Assoc,0,5543
8957,804,M,PhD,81,Other,81,88,Assoc,0,5869
8958,804,M,PhD,81,Other,81,89,Assoc,0,6649
8959,804,M,PhD,81,Other,81,90,Assoc,0,7162
8960,804,M,PhD,81,Other,81,91,Assoc,0,7823
8961,804,M,PhD,81,Other,81,92,Assoc,0,8049
8962,804,M,PhD,81,Other,81,93,Assoc,0,8165
8963,804,M,PhD,81,Other,81,94,Assoc,0,8165
8964,804,M,PhD,81,Other,81,95,Assoc,0,8526
8965,805,M,PhD,84,Prof,84,84,Assist,0,3636
8966,805,M,PhD,84,Prof,84,85,Assist,0,3636
8967,805,M,PhD,84,Prof,84,86,Assist,0,4139
8968,805,M,PhD,84,Prof,84,87,Assist,0,4347
8969,805,M,PhD,84,Prof,84,88,Assist,0,4538
8970,805,M,PhD,84,Prof,84,89,Assist,0,4855
8971,805,M,PhD,84,Prof,84,90,Assoc,0,5305
8972,805,M,PhD,84,Prof,84,91,Assoc,0,5794
8973,805,M,PhD,84,Prof,84,92,Assoc,0,6048
8974,805,M,PhD,84,Prof,84,93,Assoc,0,6223
8975,805,M,PhD,84,Prof,84,94,Assoc,0,6223
8976,805,M,PhD,84,Prof,84,95,Assoc,0,6223
8977,807,M,PhD,71,Prof,76,76,Assist,0,2000
8978,807,M,PhD,71,Prof,76,77,Assist,0,2240
8979,807,M,PhD,71,Prof,76,78,Assist,0,2352
8980,807,M,PhD,71,Prof,76,79,Assist,0,2608
8981,807,M,PhD,71,Prof,76,80,Assoc,0,2841
8982,807,M,PhD,71,Prof,76,81,Assoc,0,3132
8983,807,M,PhD,71,Prof,76,82,Assoc,0,3271
8984,807,M,PhD,71,Prof,76,83,Assoc,0,3985
8985,807,M,PhD,71,Prof,76,84,Assoc,0,4317
8986,807,M,PhD,71,Prof,76,85,Assoc,0,4317
8987,807,M,PhD,71,Prof,76,86,Assoc,1,4914
8988,807,M,PhD,71,Prof,76,87,Full,1,5617
8989,807,M,PhD,71,Prof,76,88,Full,1,5617
8990,807,M,PhD,71,Prof,76,89,Full,1,6095
8991,807,M,PhD,71,Prof,76,90,Full,1,6380
8992,807,M,PhD,71,Prof,76,91,Full,1,6772
8993,807,M,PhD,71,Prof,76,92,Full,1,7388
8994,807,M,PhD,71,Prof,76,93,Full,1,7607
8995,807,M,PhD,71,Prof,76,94,Full,1,8000
8996,807,M,PhD,71,Prof,76,95,Full,1,8920
8997,808,M,PhD,73,Other,83,83,Assoc,0,3258
8998,808,M,PhD,73,Other,83,84,Assoc,0,3381
8999,808,M,PhD,73,Other,83,85,Assoc,0,3381
9000,808,M,PhD,73,Other,83,86,Assoc,0,3688
9001,808,M,PhD,73,Other,83,87,Assoc,0,3873
9002,808,M,PhD,73,Other,83,88,Assoc,0,3986
9003,808,M,PhD,73,Other,83,89,Assoc,0,4264
9004,808,M,PhD,73,Other,83,90,Full,0,4658
9005,808,M,PhD,73,Other,83,91,Full,0,4875
9006,808,M,PhD,73,Other,83,92,Full,0,5016
9007,808,M,PhD,73,Other,83,93,Full,0,5162
9008,808,M,PhD,73,Other,83,94,Full,0,5162
9009,808,M,PhD,73,Other,83,95,Full,0,6624
9010,809,F,PhD,86,Arts,90,90,Assist,0,3555
9011,809,F,PhD,86,Arts,90,91,Assist,0,3615
9012,809,F,PhD,86,Arts,90,92,Assist,0,3883
9013,809,F,PhD,86,Arts,90,93,Assist,0,3996
9014,809,F,PhD,86,Arts,90,94,Assist,0,3996
9015,809,F,PhD,86,Arts,90,95,Assist,0,4231
9016,810,M,PhD,75,Other,75,76,Assist,0,1532
9017,810,M,PhD,75,Other,75,77,Assist,0,1717
9018,810,M,PhD,75,Other,75,78,Assist,0,1828
9019,810,M,PhD,75,Other,75,79,Assist,0,2039
9020,810,M,PhD,75,Other,75,80,Assist,0,2162
9021,810,M,PhD,75,Other,75,81,Assoc,0,2532
9022,810,M,PhD,75,Other,75,82,Assoc,0,2680
9023,810,M,PhD,75,Other,75,83,Assoc,0,2910
9024,810,M,PhD,75,Other,75,84,Assoc,1,3107
9025,810,M,PhD,75,Other,75,85,Assoc,0,3107
9026,810,M,PhD,75,Other,75,86,Assoc,0,3437
9027,810,M,PhD,75,Other,75,87,Assoc,0,3610
9028,810,M,PhD,75,Other,75,88,Assoc,0,3715
9029,810,M,PhD,75,Other,75,89,Assoc,0,3918
9030,810,M,PhD,75,Other,75,90,Assoc,0,4101
9031,810,M,PhD,75,Other,75,91,Assoc,0,4544
9032,810,M,PhD,75,Other,75,92,Full,0,4881
9033,810,M,PhD,75,Other,75,93,Full,0,5022
9034,810,M,PhD,75,Other,75,94,Full,0,5022
9035,810,M,PhD,75,Other,75,95,Full,1,5794
9036,811,M,PhD,73,Other,75,76,Assist,0,1412
9037,811,M,PhD,73,Other,75,77,Assist,0,1501
9038,811,M,PhD,73,Other,75,78,Assist,0,1717
9039,811,M,PhD,73,Other,75,79,Assist,0,1999
9040,811,M,PhD,73,Other,75,80,Assist,0,2247
9041,811,M,PhD,73,Other,75,81,Assoc,0,2567
9042,811,M,PhD,73,Other,75,82,Assoc,0,2719
9043,811,M,PhD,73,Other,75,83,Assoc,0,3036
9044,811,M,PhD,73,Other,75,84,Assoc,0,3386
9045,811,M,PhD,73,Other,75,85,Assoc,0,3386
9046,811,M,PhD,73,Other,75,86,Assoc,0,3909
9047,811,M,PhD,73,Other,75,87,Assoc,0,4105
9048,811,M,PhD,73,Other,75,88,Assoc,0,4225
9049,811,M,PhD,73,Other,75,89,Full,0,4585
9050,811,M,PhD,73,Other,75,90,Full,0,4664
9051,811,M,PhD,73,Other,75,91,Full,0,5095
9052,811,M,PhD,73,Other,75,92,Full,0,5394
9053,811,M,PhD,73,Other,75,93,Full,0,5472
9054,811,M,PhD,73,Other,75,94,Full,0,5472
9055,811,M,PhD,73,Other,75,95,Full,0,5551
9056,812,M,PhD,86,Other,89,89,Assist,0,3918
9057,812,M,PhD,86,Other,89,90,Assist,0,3986
9058,812,M,PhD,86,Other,89,91,Assist,0,4112
9059,812,M,PhD,86,Other,89,92,Assist,0,4231
9060,812,M,PhD,86,Other,89,93,Assist,0,4353
9061,812,M,PhD,86,Other,89,94,Assoc,0,4480
9062,812,M,PhD,86,Other,89,95,Assoc,0,4610
9063,813,M,PhD,86,Other,86,86,Assist,0,3110
9064,813,M,PhD,86,Other,86,87,Assist,0,3266
9065,813,M,PhD,86,Other,86,88,Assist,0,3361
9066,813,M,PhD,86,Other,86,89,Assist,0,3596
9067,813,M,PhD,86,Other,86,90,Assist,0,3818
9068,813,M,PhD,86,Other,86,91,Assist,0,4112
9069,813,M,PhD,86,Other,86,92,Assoc,0,4416
9070,813,M,PhD,86,Other,86,93,Assoc,0,4544
9071,813,M,PhD,86,Other,86,94,Assoc,0,4544
9072,813,M,PhD,86,Other,86,95,Assoc,0,4881
9073,815,F,PhD,60,Other,61,76,Full,0,2726
9074,815,F,PhD,60,Other,61,77,Full,0,3066
9075,815,F,PhD,60,Other,61,78,Full,0,3202
9076,815,F,PhD,60,Other,61,79,Full,0,3556
9077,815,F,PhD,60,Other,61,80,Full,0,3801
9078,815,F,PhD,60,Other,61,81,Full,0,4235
9079,815,F,PhD,60,Other,61,82,Full,0,4485
9080,815,F,PhD,60,Other,61,83,Full,0,4732
9081,815,F,PhD,60,Other,61,84,Full,0,5125
9082,815,F,PhD,60,Other,61,85,Full,0,5125
9083,815,F,PhD,60,Other,61,86,Full,0,5278
9084,815,F,PhD,60,Other,61,87,Full,0,5543
9085,815,F,PhD,60,Other,61,88,Full,0,5703
9086,815,F,PhD,60,Other,61,89,Full,0,6103
9087,815,F,PhD,60,Other,61,90,Full,0,6297
9088,815,F,PhD,60,Other,61,91,Full,0,8049
9089,815,F,PhD,60,Other,61,92,Full,0,8049
9090,815,F,PhD,60,Other,61,93,Full,0,8283
9091,815,F,PhD,60,Other,61,94,Full,0,8283
9092,815,F,PhD,60,Other,61,95,Full,0,8523
9093,816,M,PhD,79,Other,88,88,Assist,0,3455
9094,816,M,PhD,79,Other,88,89,Assist,0,3592
9095,816,M,PhD,79,Other,88,90,Assist,0,3814
9096,816,M,PhD,79,Other,88,91,Assoc,0,4286
9097,816,M,PhD,79,Other,88,92,Assoc,0,4411
9098,816,M,PhD,79,Other,88,93,Assoc,0,4538
9099,816,M,PhD,79,Other,88,94,Assoc,0,4538
9100,816,M,PhD,79,Other,88,95,Assoc,0,4670
9101,817,M,PhD,64,Prof,64,76,Full,0,2482
9102,817,M,PhD,64,Prof,64,77,Full,1,2800
9103,817,M,PhD,64,Prof,64,78,Full,1,2976
9104,817,M,PhD,64,Prof,64,79,Full,1,3507
9105,817,M,PhD,64,Prof,64,80,Full,1,3801
9106,817,M,PhD,64,Prof,64,81,Full,0,4421
9107,817,M,PhD,64,Prof,64,82,Full,0,4817
9108,817,M,PhD,64,Prof,64,83,Full,0,5155
9109,817,M,PhD,64,Prof,64,84,Full,0,5585
9110,817,M,PhD,64,Prof,64,85,Full,0,5585
9111,817,M,PhD,64,Prof,64,86,Full,0,6925
9112,817,M,PhD,64,Prof,64,87,Full,0,7272
9113,817,M,PhD,64,Prof,64,88,Full,0,7483
9114,817,M,PhD,64,Prof,64,89,Full,0,8007
9115,817,M,PhD,64,Prof,64,90,Full,0,9396
9116,817,M,PhD,64,Prof,64,91,Full,0,9833
9117,817,M,PhD,64,Prof,64,92,Full,0,10263
9118,817,M,PhD,64,Prof,64,93,Full,0,10561
9119,817,M,PhD,64,Prof,64,94,Full,0,10561
9120,817,M,PhD,64,Prof,64,95,Full,0,11182
9121,818,M,PhD,70,Prof,88,88,Full,0,6675
9122,818,M,PhD,70,Prof,88,89,Full,0,7244
9123,818,M,PhD,70,Prof,88,90,Full,0,8381
9124,818,M,PhD,70,Prof,88,91,Full,0,9025
9125,818,M,PhD,70,Prof,88,92,Full,0,9420
9126,818,M,PhD,70,Prof,88,93,Full,0,9833
9127,818,M,PhD,70,Prof,88,94,Full,0,9833
9128,818,M,PhD,70,Prof,88,95,Full,0,10118
9129,819,F,PhD,69,Arts,80,80,Assist,0,2000
9130,819,F,PhD,69,Arts,80,81,Assist,0,2194
9131,819,F,PhD,69,Arts,80,82,Assist,0,2323
9132,819,F,PhD,69,Arts,80,83,Assist,0,2451
9133,819,F,PhD,69,Arts,80,84,Assist,0,2581
9134,819,F,PhD,69,Arts,80,85,Assist,0,2581
9135,819,F,PhD,69,Arts,80,86,Assist,0,2658
9136,819,F,PhD,69,Arts,80,87,Assoc,0,2872
9137,819,F,PhD,69,Arts,80,88,Assoc,0,3266
9138,819,F,PhD,69,Arts,80,89,Assoc,0,3754
9139,819,F,PhD,69,Arts,80,90,Assoc,0,3929
9140,819,F,PhD,69,Arts,80,91,Assoc,0,4231
9141,819,F,PhD,69,Arts,80,92,Assoc,1,4353
9142,819,F,PhD,69,Arts,80,93,Assoc,1,4480
9143,819,F,PhD,69,Arts,80,94,Assoc,0,4480
9144,819,F,PhD,69,Arts,80,95,Assoc,0,4676
9145,820,M,PhD,71,Other,71,76,Assoc,0,2289
9146,820,M,PhD,71,Other,71,77,Assoc,0,2583
9147,820,M,PhD,71,Other,71,78,Assoc,1,2510
9148,820,M,PhD,71,Other,71,79,Assoc,1,2912
9149,820,M,PhD,71,Other,71,80,Full,1,3240
9150,820,M,PhD,71,Other,71,81,Full,1,3826
